"No","Time","Source","Destination","Protocol","Length","Info","cat",""
"2201","49,655,276","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49294 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2202","49,665,090","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49294 [ACK] Seq=33825 Ack=42 Win=65536 Len=1208 TSval=2468988639 TSecr=193216750 [TCP segment of a reassembled PDU]","Normal",""
"2203","49,665,093","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49294 [PSH, ACK] Seq=35033 Ack=42 Win=65536 Len=1208 TSval=2468988639 TSecr=193216750 [TCP segment of a reassembled PDU]","Normal",""
"2204","49,665,209","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49294 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2205","49,665,274","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49294 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2206","49,670,534","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49295 → http(80) [FIN, ACK] Seq=42 Ack=12081 Win=131072 Len=0 TSval=4097716250 TSecr=1558907602","Normal",""
"2207","49,684,829","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","http(80) → 49294 [ACK] Seq=36241 Ack=43 Win=65536 Len=0 TSval=2468988660 TSecr=193216850","Normal",""
"2208","49,684,830","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","94","http(80) → 49297 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM TSval=2217291350 TSecr=2742892171 WS=256","Normal",""
"2209","49,684,933","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49297 → http(80) [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=2742892308 TSecr=2217291350","Normal",""
"2210","49,684,977","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49294 → http(80) [RST] Seq=43 Win=0 Len=0","Anomaly",""
"2211","49,685,094","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","HTTP","127","GET / HTTP/1.0 ","Normal",""
"2212","49,703,071","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=12081 Ack=42 Win=65536 Len=1208 TSval=1558907737 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2213","49,703,072","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=13289 Ack=42 Win=65536 Len=1208 TSval=1558907737 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2214","49,703,073","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","http(80) → 49296 [ACK] Seq=1 Ack=42 Win=65536 Len=0 TSval=2987206306 TSecr=1230513995","Normal",""
"2215","49,703,170","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2216","49,708,159","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=14497 Ack=42 Win=65536 Len=1208 TSval=1558907741 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2217","49,708,160","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=15705 Ack=42 Win=65536 Len=1208 TSval=1558907741 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2218","49,708,212","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2219","49,708,280","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2220","49,716,886","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=16913 Ack=42 Win=65536 Len=1208 TSval=1558907751 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2221","49,716,888","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=18121 Ack=42 Win=65536 Len=1208 TSval=1558907751 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2222","49,717,027","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2223","49,726,548","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=19329 Ack=42 Win=65536 Len=1208 TSval=1558907760 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2224","49,726,550","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=20537 Ack=42 Win=65536 Len=1208 TSval=1558907760 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2225","49,726,644","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2226","49,726,699","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2227","49,735,830","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=21745 Ack=42 Win=65536 Len=1208 TSval=1558907770 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2228","49,735,832","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=22953 Ack=42 Win=65536 Len=1208 TSval=1558907770 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2229","49,735,915","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2230","49,735,954","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2231","49,737,516","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","98","49298 → http(80) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1432 WS=64 TSval=633829582 TSecr=0 SACK_PERM","Normal",""
"2232","49,745,378","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=24161 Ack=42 Win=65536 Len=1208 TSval=1558907779 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2233","49,745,380","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=25369 Ack=42 Win=65536 Len=1208 TSval=1558907779 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2234","49,745,480","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2235","49,745,521","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2236","49,753,350","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=1 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2237","49,753,353","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=1209 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2238","49,753,354","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=2417 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2239","49,753,355","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=3625 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2240","49,753,357","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=4833 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2241","49,753,358","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=6041 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2242","49,753,359","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=7249 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2243","49,753,361","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=8457 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2244","49,753,362","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=9665 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2245","49,753,363","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=10873 Ack=42 Win=65536 Len=1208 TSval=2987206355 TSecr=1230513995 [TCP segment of a reassembled PDU]","Normal",""
"2246","49,753,520","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49296 → http(80) [ACK] Seq=42 Ack=12081 Win=118976 Len=0 TSval=1230514179 TSecr=2987206355","Normal",""
"2247","49,753,643","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","[TCP Window Update] 49296 → http(80) [ACK] Seq=42 Ack=12081 Win=131072 Len=0 TSval=1230514179 TSecr=2987206355","Normal",""
"2248","49,754,829","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=26577 Ack=42 Win=65536 Len=1208 TSval=1558907788 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2249","49,754,831","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=27785 Ack=42 Win=65536 Len=1208 TSval=1558907788 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2250","49,754,911","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2251","49,754,953","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2252","49,764,174","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=28993 Ack=42 Win=65536 Len=1208 TSval=1558907798 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2253","49,764,175","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=30201 Ack=42 Win=65536 Len=1208 TSval=1558907798 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2254","49,764,273","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2255","49,764,328","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2256","49,773,516","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=31409 Ack=42 Win=65536 Len=1208 TSval=1558907807 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2257","49,773,517","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=32617 Ack=42 Win=65536 Len=1208 TSval=1558907807 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2258","49,773,609","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2259","49,773,664","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2260","49,782,832","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [ACK] Seq=33825 Ack=42 Win=65536 Len=1208 TSval=1558907817 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2261","49,782,834","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49295 [PSH, ACK] Seq=35033 Ack=42 Win=65536 Len=1208 TSval=1558907817 TSecr=4097716149 [TCP segment of a reassembled PDU]","Normal",""
"2262","49,782,952","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2263","49,783,015","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2264","49,804,946","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","http(80) → 49295 [ACK] Seq=36241 Ack=43 Win=65536 Len=0 TSval=1558907839 TSecr=4097716250","Normal",""
"2265","49,805,008","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49295 → http(80) [RST] Seq=43 Win=0 Len=0","Anomaly",""
"2266","49,821,010","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","86","http(80) → 49297 [ACK] Seq=1 Ack=42 Win=65536 Len=0 TSval=2217291486 TSecr=2742892308","Normal",""
"2267","49,849,159","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","98","49299 → http(80) [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1432 WS=64 TSval=3606896003 TSecr=0 SACK_PERM","Normal",""
"2268","49,854,810","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49296 → http(80) [FIN, ACK] Seq=42 Ack=12081 Win=131072 Len=0 TSval=1230514280 TSecr=2987206355","Normal",""
"2269","49,872,529","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [ACK] Seq=1 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2270","49,872,532","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [PSH, ACK] Seq=1209 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2271","49,872,533","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [ACK] Seq=2417 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2272","49,872,534","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [PSH, ACK] Seq=3625 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2273","49,872,535","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [ACK] Seq=4833 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2274","49,872,536","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [PSH, ACK] Seq=6041 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2275","49,872,538","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [ACK] Seq=7249 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2276","49,872,539","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [PSH, ACK] Seq=8457 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2277","49,872,540","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [ACK] Seq=9665 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2278","49,872,541","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49297 [PSH, ACK] Seq=10873 Ack=42 Win=65536 Len=1208 TSval=2217291536 TSecr=2742892308 [TCP segment of a reassembled PDU]","Normal",""
"2279","49,872,542","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","94","http(80) → 49298 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM TSval=1410686544 TSecr=633829582 WS=256","Normal",""
"2280","49,872,678","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49297 → http(80) [ACK] Seq=42 Ack=12081 Win=118976 Len=0 TSval=2742892495 TSecr=2217291536","Normal",""
"2281","49,872,747","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","49298 → http(80) [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=633829717 TSecr=1410686544","Normal",""
"2282","49,872,762","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","86","[TCP Window Update] 49297 → http(80) [ACK] Seq=42 Ack=12081 Win=131072 Len=0 TSval=2742892495 TSecr=2217291536","Normal",""
"2283","49,873,020","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","HTTP","127","GET / HTTP/1.0 ","Normal",""
"2284","49,886,907","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=12081 Ack=42 Win=65536 Len=1208 TSval=2987206490 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2285","49,886,910","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=13289 Ack=42 Win=65536 Len=1208 TSval=2987206490 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2286","49,887,099","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2287","49,891,366","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=14497 Ack=42 Win=65536 Len=1208 TSval=2987206495 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2288","49,891,367","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=15705 Ack=42 Win=65536 Len=1208 TSval=2987206495 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2289","49,891,415","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2290","49,891,448","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2291","49,900,736","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=16913 Ack=42 Win=65536 Len=1208 TSval=2987206504 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2292","49,900,737","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=18121 Ack=42 Win=65536 Len=1208 TSval=2987206504 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2293","49,900,844","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2294","49,900,906","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2295","49,909,953","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=19329 Ack=42 Win=65536 Len=1208 TSval=2987206513 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2296","49,909,954","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=20537 Ack=42 Win=65536 Len=1208 TSval=2987206513 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2297","49,910,003","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2298","49,910,034","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2299","49,919,213","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=21745 Ack=42 Win=65536 Len=1208 TSval=2987206522 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2300","49,919,215","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=22953 Ack=42 Win=65536 Len=1208 TSval=2987206522 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2301","49,919,312","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2302","49,919,367","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2303","49,928,500","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=24161 Ack=42 Win=65536 Len=1208 TSval=2987206532 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2304","49,928,502","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [PSH, ACK] Seq=25369 Ack=42 Win=65536 Len=1208 TSval=2987206532 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
"2305","49,928,604","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2306","49,928,666","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","yw-in-f101.1e100.net","TCP","74","49296 → http(80) [RST] Seq=42 Win=0 Len=0","Anomaly",""
"2307","49,937,791","yw-in-f101.1e100.net","2a02:2f0a:e20d:9200:3c7a:2329:c1be:f91f","TCP","1294","http(80) → 49296 [ACK] Seq=26577 Ack=42 Win=65536 Len=1208 TSval=2987206541 TSecr=1230514179 [TCP segment of a reassembled PDU]","Normal",""
